,经度,纬度,连接顺序,块,名称
1278,121.256105,31.47899,934.0,10.0,上海城区
1279,121.256057,31.479574,935.0,10.0,上海城区
1280,121.256261,31.479726,936.0,10.0,上海城区
1281,121.256765,31.479687,937.0,10.0,上海城区
1282,121.25719,31.479376,938.0,10.0,上海城区
1283,121.257807,31.479222,939.0,10.0,上海城区
1284,121.257694,31.478758,940.0,10.0,上海城区
1285,121.25719,31.478758,941.0,10.0,上海城区
1286,121.25719,31.478102,942.0,10.0,上海城区
1287,121.25765,31.477792,943.0,10.0,上海城区
1288,121.259431,31.477946,944.0,10.0,上海城区
1289,121.260281,31.478372,945.0,10.0,上海城区
1290,121.261054,31.478683,946.0,10.0,上海城区
1291,121.261058,31.478692,947.0,10.0,上海城区
1292,121.261338,31.478774,948.0,10.0,上海城区
1293,121.26146,31.478852,949.0,10.0,上海城区
1294,121.261551,31.479083,950.0,10.0,上海城区
1295,121.261609,31.47972,951.0,10.0,上海城区
1296,121.261666,31.480401,952.0,10.0,上海城区
1297,121.261731,31.480781,953.0,10.0,上海城区
1298,121.261853,31.481012,954.0,10.0,上海城区
1299,121.26202,31.481186,955.0,10.0,上海城区
1300,121.262683,31.481456,956.0,10.0,上海城区
1301,121.262798,31.481585,957.0,10.0,上海城区
1302,121.262876,31.481779,958.0,10.0,上海城区
1303,121.263374,31.482046,959.0,10.0,上海城区
1304,121.264459,31.482434,960.0,10.0,上海城区
1305,121.265154,31.483129,961.0,10.0,上海城区
1306,121.267439,31.483362,962.0,10.0,上海城区
1307,121.267395,31.48491,963.0,10.0,上海城区
1308,121.267326,31.486223,964.0,10.0,上海城区
1309,121.267977,31.486224,965.0,10.0,上海城区
1310,121.267899,31.486727,966.0,10.0,上海城区
1311,121.268247,31.487074,967.0,10.0,上海城区
1312,121.268872,31.487461,968.0,10.0,上海城区
1313,121.26922,31.487153,969.0,10.0,上海城区
1314,121.269837,31.486882,970.0,10.0,上海城区
1315,121.270453,31.486805,971.0,10.0,上海城区
1316,121.270453,31.485259,972.0,10.0,上海城区
1317,121.270801,31.485105,973.0,10.0,上海城区
1318,121.271461,31.484988,974.0,10.0,上海城区
1319,121.272043,31.484331,975.0,10.0,上海城区
1320,121.272894,31.484681,976.0,10.0,上海城区
1321,121.27425,31.485108,977.0,10.0,上海城区
1322,121.276223,31.485378,978.0,10.0,上海城区
1323,121.276448,31.486655,979.0,10.0,上海城区
1324,121.277378,31.486773,980.0,10.0,上海城区
1325,121.277726,31.487274,981.0,10.0,上海城区
1326,121.277961,31.487854,982.0,10.0,上海城区
1327,121.278656,31.488241,983.0,10.0,上海城区
1328,121.279821,31.488359,984.0,10.0,上海城区
1329,121.280324,31.488668,985.0,10.0,上海城区
1330,121.279699,31.490408,986.0,10.0,上海城区
1331,121.280629,31.490717,987.0,10.0,上海城区
1332,121.281368,31.490757,988.0,10.0,上海城区
1333,121.28168,31.489907,989.0,10.0,上海城区
1334,121.282063,31.48987,990.0,10.0,上海城区
1335,121.282532,31.490024,991.0,10.0,上海城区
1336,121.283149,31.490025,992.0,10.0,上海城区
1337,121.283688,31.489794,993.0,10.0,上海城区
1338,121.283879,31.490684,994.0,10.0,上海城区
1339,121.285358,31.490685,995.0,10.0,上海城区
1340,121.28547,31.490375,996.0,10.0,上海城区
1341,121.285861,31.48995,997.0,10.0,上海城区
1342,121.2864,31.489719,998.0,10.0,上海城区
1343,121.287331,31.489487,999.0,10.0,上海城区
1344,121.287869,31.488947,1000.0,10.0,上海城区
1345,121.288374,31.489102,1001.0,10.0,上海城区
1346,121.288912,31.489103,1002.0,10.0,上海城区
1347,121.289382,31.489027,1003.0,10.0,上海城区
1348,121.289686,31.489336,1004.0,10.0,上海城区
1349,121.28973,31.489568,1005.0,10.0,上海城区
1350,121.289539,31.489879,1006.0,10.0,上海城区
1351,121.28973,31.490187,1007.0,10.0,上海城区
1352,121.290269,31.490806,1008.0,10.0,上海城区
1353,121.290426,31.491077,1009.0,10.0,上海城区
1354,121.290617,31.491697,1010.0,10.0,上海城区
1355,121.291512,31.491698,1011.0,10.0,上海城区
1356,121.291625,31.491311,1012.0,10.0,上海城区
1357,121.292286,31.490616,1013.0,10.0,上海城区
1358,121.292243,31.490229,1014.0,10.0,上海城区
1359,121.292982,31.490345,1015.0,10.0,上海城区
1360,121.293486,31.489805,1016.0,10.0,上海城区
1361,121.294103,31.490078,1017.0,10.0,上海城区
1362,121.295382,31.490466,1018.0,10.0,上海城区
1363,121.295999,31.490968,1019.0,10.0,上海城区
1364,121.297356,31.491356,1020.0,10.0,上海城区
1365,121.298599,31.491514,1021.0,10.0,上海城区
1366,121.298556,31.493717,1022.0,10.0,上海城区
1367,121.297547,31.493638,1023.0,10.0,上海城区
1368,121.297547,31.494102,1024.0,10.0,上海城区
1369,121.300495,31.494532,1025.0,10.0,上海城区
1370,121.300861,31.496749,1026.0,10.0,上海城区
1371,121.300261,31.498373,1027.0,10.0,上海城区
1372,121.300983,31.498531,1028.0,10.0,上海城区
1373,121.301426,31.497924,1029.0,10.0,上海城区
1374,121.302496,31.498446,1030.0,10.0,上海城区
1375,121.302061,31.49891,1031.0,10.0,上海城区
1376,121.300956,31.498967,1032.0,10.0,上海城区
1377,121.299931,31.499758,1033.0,10.0,上海城区
1378,121.300939,31.500636,1034.0,10.0,上海城区
1379,121.301765,31.499606,1035.0,10.0,上海城区
1380,121.302131,31.499192,1036.0,10.0,上海城区
1381,121.302444,31.499555,1037.0,10.0,上海城区
1382,121.301461,31.501293,1038.0,10.0,上海城区
1383,121.302035,31.501734,1039.0,10.0,上海城区
1384,121.302105,31.502394,1040.0,10.0,上海城区
1385,121.302592,31.502601,1041.0,10.0,上海城区
1386,121.302836,31.502221,1042.0,10.0,上海城区
1387,121.303253,31.502326,1043.0,10.0,上海城区
1388,121.303566,31.501944,1044.0,10.0,上海城区
1389,121.304123,31.502015,1045.0,10.0,上海城区
1390,121.30454,31.5025,1046.0,10.0,上海城区
1391,121.304644,31.502813,1047.0,10.0,上海城区
1392,121.30521,31.502811,1048.0,10.0,上海城区
1393,121.305871,31.503439,1049.0,10.0,上海城区
1394,121.305244,31.504113,1050.0,10.0,上海城区
1395,121.305297,31.504554,1051.0,10.0,上海城区
1396,121.305114,31.505023,1052.0,10.0,上海城区
1397,121.305532,31.505336,1053.0,10.0,上海城区
1398,121.306315,31.505389,1054.0,10.0,上海城区
1399,121.306706,31.505182,1055.0,10.0,上海城区
1400,121.307584,31.505313,1056.0,10.0,上海城区
1401,121.308132,31.504663,1057.0,10.0,上海城区
1402,121.308733,31.504742,1058.0,10.0,上海城区
1403,121.308472,31.505263,1059.0,10.0,上海城区
1404,121.310351,31.505915,1060.0,10.0,上海城区
1405,121.310968,31.505006,1061.0,10.0,上海城区
1406,121.311751,31.504904,1062.0,10.0,上海城区
1407,121.312038,31.504099,1063.0,10.0,上海城区
1408,121.311699,31.50402,1064.0,10.0,上海城区
1409,121.311933,31.502903,1065.0,10.0,上海城区
1410,121.312429,31.502825,1066.0,10.0,上海城区
1411,121.312873,31.502618,1067.0,10.0,上海城区
1412,121.313004,31.502204,1068.0,10.0,上海城区
1413,121.313839,31.502205,1069.0,10.0,上海城区
1414,121.313839,31.501814,1070.0,10.0,上海城区
1415,121.313264,31.501527,1071.0,10.0,上海城区
1416,121.313421,31.500748,1072.0,10.0,上海城区
1417,121.315344,31.501272,1073.0,10.0,上海城区
1418,121.315839,31.501896,1074.0,10.0,上海城区
1419,121.316683,31.503489,1075.0,10.0,上海城区
1420,121.316622,31.503994,1076.0,10.0,上海城区
1421,121.316544,31.504964,1077.0,10.0,上海城区
1422,121.316649,31.50577,1078.0,10.0,上海城区
1423,121.320163,31.50588,1079.0,10.0,上海城区
1424,121.320033,31.505205,1080.0,10.0,上海城区
1425,121.320451,31.504945,1081.0,10.0,上海城区
1426,121.320616,31.504681,1082.0,10.0,上海城区
1427,121.320633,31.504192,1083.0,10.0,上海城区
1428,121.321729,31.504247,1084.0,10.0,上海城区
1429,121.321886,31.503404,1085.0,10.0,上海城区
1430,121.320685,31.503205,1086.0,10.0,上海城区
1431,121.320033,31.502996,1087.0,10.0,上海城区
1432,121.320007,31.502294,1088.0,10.0,上海城区
1433,121.320006,31.501643,1089.0,10.0,上海城区
1434,121.319798,31.50089,1090.0,10.0,上海城区
1435,121.319902,31.49972,1091.0,10.0,上海城区
1436,121.320502,31.499617,1092.0,10.0,上海城区
1437,121.320528,31.499306,1093.0,10.0,上海城区
1438,121.321651,31.499361,1094.0,10.0,上海城区
1439,121.321729,31.499827,1095.0,10.0,上海城区
1440,121.322503,31.499849,1096.0,10.0,上海城区
1441,121.322512,31.499363,1097.0,10.0,上海城区
1442,121.323704,31.499649,1098.0,10.0,上海城区
1443,121.323652,31.500498,1099.0,10.0,上海城区
1444,121.323312,31.500888,1100.0,10.0,上海城区
1445,121.32313,31.502292,1101.0,10.0,上海城区
1446,121.323521,31.502707,1102.0,10.0,上海城区
1447,121.324487,31.502865,1103.0,10.0,上海城区
1448,121.324513,31.504174,1104.0,10.0,上海城区
1449,121.325427,31.50428,1105.0,10.0,上海城区
1450,121.325662,31.503258,1106.0,10.0,上海城区
1451,121.327219,31.503571,1107.0,10.0,上海城区
1452,121.327211,31.504244,1108.0,10.0,上海城区
1453,121.328533,31.504574,1109.0,10.0,上海城区
1454,121.328655,31.504121,1110.0,10.0,上海城区
1455,121.329516,31.504253,1111.0,10.0,上海城区
1456,121.335833,31.508295,1112.0,10.0,上海城区
1457,121.343498,31.512056,1113.0,10.0,上海城区
1458,121.350562,31.510256,1114.0,10.0,上海城区
1459,121.357755,31.508255,1115.0,10.0,上海城区
1460,121.36226,31.506786,1116.0,10.0,上海城区
1461,121.368341,31.504359,1117.0,10.0,上海城区
1462,121.376295,31.50111,1118.0,10.0,上海城区
1463,121.40543,31.487219,1119.0,10.0,上海城区
1464,121.406286,31.485382,1120.0,10.0,上海城区
1465,121.405246,31.483239,1121.0,10.0,上海城区
1466,121.403972,31.481489,1122.0,10.0,上海城区
1467,121.404334,31.479212,1123.0,10.0,上海城区
1468,121.406574,31.478072,1124.0,10.0,上海城区
1469,121.409699,31.476325,1125.0,10.0,上海城区
1470,121.415332,31.472791,1126.0,10.0,上海城区
1471,121.415346,31.472778,1127.0,10.0,上海城区
1472,121.415371,31.472766,1128.0,10.0,上海城区
1473,121.418688,31.470685,1129.0,10.0,上海城区
1474,121.434269,31.458491,1130.0,10.0,上海城区
1475,121.446027,31.45072,1131.0,10.0,上海城区
1476,121.4637,31.438283,1132.0,10.0,上海城区
1477,121.481342,31.427296,1133.0,10.0,上海城区
1478,121.492797,31.418823,1134.0,10.0,上海城区
1479,121.494267,31.417846,1135.0,10.0,上海城区
1480,121.496273,31.41586,1136.0,10.0,上海城区
1481,121.503962,31.408654,1137.0,10.0,上海城区
1482,121.505997,31.40702,1138.0,10.0,上海城区
1483,121.506998,31.408269,1139.0,10.0,上海城区
1484,121.507175,31.408896,1140.0,10.0,上海城区
1485,121.507226,31.409722,1141.0,10.0,上海城区
1486,121.501319,31.411986,1142.0,10.0,上海城区
1487,121.501241,31.412824,1143.0,10.0,上海城区
1488,121.502367,31.413399,1144.0,10.0,上海城区
1489,121.510797,31.40997,1145.0,10.0,上海城区
1490,121.517238,31.406304,1146.0,10.0,上海城区
1491,121.516584,31.405283,1147.0,10.0,上海城区
1492,121.509428,31.408292,1148.0,10.0,上海城区
1493,121.508786,31.407907,1149.0,10.0,上海城区
1494,121.508257,31.407394,1150.0,10.0,上海城区
1495,121.507354,31.405931,1151.0,10.0,上海城区
1496,121.521232,31.394788,1152.0,10.0,上海城区
1497,121.538014,31.388495,1153.0,10.0,上海城区
1498,121.559815,31.383606,1154.0,10.0,上海城区
1499,121.583861,31.378505,1155.0,10.0,上海城区
1500,121.593713,31.376417,1156.0,10.0,上海城区
1501,121.598945,31.374606,1157.0,10.0,上海城区
1502,121.603041,31.372658,1158.0,10.0,上海城区
1503,121.606599,31.370442,1159.0,10.0,上海城区
1504,121.610558,31.368196,1160.0,10.0,上海城区
1505,121.689453,31.322463,1161.0,10.0,上海城区
1506,121.698862,31.317176,1162.0,10.0,上海城区
1507,121.712432,31.30941,1163.0,10.0,上海城区
1508,121.722513,31.303514,1164.0,10.0,上海城区
1509,121.729099,31.298287,1165.0,10.0,上海城区
1510,121.743748,31.283202,1166.0,10.0,上海城区
1511,121.809814,31.196909,1167.0,10.0,上海城区
1512,121.853365,31.155347,1168.0,10.0,上海城区
1513,121.86316,31.147402,1169.0,10.0,上海城区
1514,121.884036,31.13064,1170.0,10.0,上海城区
1515,121.889459,31.121706,1171.0,10.0,上海城区
1516,121.946794,31.065888,1172.0,10.0,上海城区
1517,121.962675,31.047288,1173.0,10.0,上海城区
1518,121.977555,31.016103,1174.0,10.0,上海城区
1519,121.990932,30.968427,1175.0,10.0,上海城区
1520,121.996232,30.935457,1176.0,10.0,上海城区
1521,121.998493,30.899961,1177.0,10.0,上海城区
1522,121.996985,30.874903,1178.0,10.0,上海城区
1523,121.993954,30.863059,1179.0,10.0,上海城区
1524,121.985368,30.850696,1180.0,10.0,上海城区
1525,121.970734,30.839074,1181.0,10.0,上海城区
1526,121.954715,30.825817,1182.0,10.0,上海城区
1527,121.954332,30.821411,1183.0,10.0,上海城区
1528,121.955471,30.817133,1184.0,10.0,上海城区
1529,121.969709,30.789198,1185.0,10.0,上海城区
1530,121.943682,30.777097,1186.0,10.0,上海城区
1531,121.924604,30.806606,1187.0,10.0,上海城区
1532,121.915287,30.812894,1188.0,10.0,上海城区
1533,121.904464,30.814152,1189.0,10.0,上海城区
1534,121.793767,30.816863,1190.0,10.0,上海城区
1535,121.779138,30.817218,1191.0,10.0,上海城区
1536,121.727069,30.817719,1192.0,10.0,上海城区
1537,121.681192,30.818403,1193.0,10.0,上海城区
1538,121.648424,30.816202,1194.0,10.0,上海城区
1539,121.601328,30.805082,1195.0,10.0,上海城区
1540,121.55283,30.7894,1196.0,10.0,上海城区
1541,121.517203,30.775392,1197.0,10.0,上海城区
1542,121.482853,30.758373,1198.0,10.0,上海城区
1543,121.478769,30.756343,1199.0,10.0,上海城区
1544,121.426361,30.730284,1200.0,10.0,上海城区
1545,121.406995,30.718082,1201.0,10.0,上海城区
1546,121.361894,30.679523,1202.0,10.0,上海城区
1547,121.354336,30.676992,1203.0,10.0,上海城区
1548,121.346646,30.675593,1204.0,10.0,上海城区
1549,121.326714,30.675933,1205.0,10.0,上海城区
1550,121.291036,30.67833,1206.0,10.0,上海城区
1551,121.274652,30.677396,1207.0,10.0,上海城区
1552,121.272915,30.688299,1208.0,10.0,上海城区
1553,121.272411,30.693271,1209.0,10.0,上海城区
1554,121.271603,30.696891,1210.0,10.0,上海城区
1555,121.271435,30.697181,1211.0,10.0,上海城区
1556,121.271295,30.697378,1212.0,10.0,上海城区
1557,121.270421,30.698071,1213.0,10.0,上海城区
1558,121.27037,30.69851,1214.0,10.0,上海城区
1559,121.270831,30.699164,1215.0,10.0,上海城区
1560,121.270909,30.699781,1216.0,10.0,上海城区
1561,121.270448,30.700514,1217.0,10.0,上海城区
1562,121.271028,30.701023,1218.0,10.0,上海城区
1563,121.270666,30.701567,1219.0,10.0,上海城区
1564,121.268654,30.702134,1220.0,10.0,上海城区
1565,121.268407,30.70298,1221.0,10.0,上海城区
1566,121.268442,30.704057,1222.0,10.0,上海城区
1567,121.26779,30.704673,1223.0,10.0,上海城区
1568,121.26779,30.705099,1224.0,10.0,上海城区
1569,121.268025,30.706099,1225.0,10.0,上海城区
1570,121.267478,30.706486,1226.0,10.0,上海城区
1571,121.267209,30.706214,1227.0,10.0,上海城区
1572,121.26667,30.706292,1228.0,10.0,上海城区
1573,121.266557,30.707332,1229.0,10.0,上海城区
1574,121.266288,30.708335,1230.0,10.0,上海城区
1575,121.265862,30.70949,1231.0,10.0,上海城区
1576,121.266983,30.711225,1232.0,10.0,上海城区
1577,121.267416,30.711694,1233.0,10.0,上海城区
1578,121.268443,30.712151,1234.0,10.0,上海城区
1579,121.267061,30.71504,1235.0,10.0,上海城区
1580,121.268599,30.715888,1236.0,10.0,上海城区
1581,121.269598,30.716698,1237.0,10.0,上海城区
1582,121.270337,30.716892,1238.0,10.0,上海城区
1583,121.270024,30.719473,1239.0,10.0,上海城区
1584,121.270102,30.720474,1240.0,10.0,上海城区
1585,121.270876,30.721478,1241.0,10.0,上海城区
1586,121.271379,30.721517,1242.0,10.0,上海城区
1587,121.272031,30.72325,1243.0,10.0,上海城区
1588,121.271762,30.724253,1244.0,10.0,上海城区
1589,121.270337,30.72587,1245.0,10.0,上海城区
1590,121.271449,30.726257,1246.0,10.0,上海城区
1591,121.271449,30.72695,1247.0,10.0,上海城区
1592,121.269643,30.726949,1248.0,10.0,上海城区
1593,121.269643,30.727489,1249.0,10.0,上海城区
1594,121.271067,30.727914,1250.0,10.0,上海城区
1595,121.270372,30.729763,1251.0,10.0,上海城区
1596,121.269756,30.730108,1252.0,10.0,上海城区
1597,121.269756,30.730724,1253.0,10.0,上海城区
1598,121.27145,30.732267,1254.0,10.0,上海城区
1599,121.27145,30.73273,1255.0,10.0,上海城区
1600,121.27026,30.732653,1256.0,10.0,上海城区
1601,121.269599,30.733462,1257.0,10.0,上海城区
1602,121.268175,30.734925,1258.0,10.0,上海城区
1603,121.267176,30.734577,1259.0,10.0,上海城区
1604,121.266829,30.733497,1260.0,10.0,上海城区
1605,121.265726,30.734236,1261.0,10.0,上海城区
1606,121.263598,30.736362,1262.0,10.0,上海城区
1607,121.261349,30.738218,1263.0,10.0,上海城区
1608,121.259803,30.739959,1264.0,10.0,上海城区
1609,121.258023,30.742319,1265.0,10.0,上海城区
1610,121.2564,30.743945,1266.0,10.0,上海城区
1611,121.254307,30.745106,1267.0,10.0,上海城区
1612,121.248587,30.747661,1268.0,10.0,上海城区
1613,121.24476,30.749181,1269.0,10.0,上海城区
1614,121.243102,30.750531,1270.0,10.0,上海城区
1615,121.242018,30.749799,1271.0,10.0,上海城区
1616,121.241133,30.750338,1272.0,10.0,上海城区
1617,121.241679,30.751072,1273.0,10.0,上海城区
1618,121.239632,30.752035,1274.0,10.0,上海城区
1619,121.238946,30.751536,1275.0,10.0,上海城区
1620,121.238331,30.751805,1276.0,10.0,上海城区
1621,121.238331,30.752344,1277.0,10.0,上海城区
1622,121.237289,30.752652,1278.0,10.0,上海城区
1623,121.236361,30.751845,1279.0,10.0,上海城区
1624,121.23552,30.752269,1280.0,10.0,上海城区
1625,121.236482,30.75381,1281.0,10.0,上海城区
1626,121.235034,30.754508,1282.0,10.0,上海城区
1627,121.232302,30.755815,1283.0,10.0,上海城区
1628,121.23199,30.756397,1284.0,10.0,上海城区
1629,121.231643,30.75782,1285.0,10.0,上海城区
1630,121.230975,30.760897,1286.0,10.0,上海城区
1631,121.230681,30.763739,1287.0,10.0,上海城区
1632,121.229666,30.766296,1288.0,10.0,上海城区
1633,121.22912,30.767979,1289.0,10.0,上海城区
1634,121.228391,30.769198,1290.0,10.0,上海城区
1635,121.226917,30.770826,1291.0,10.0,上海城区
1636,121.227819,30.772006,1292.0,10.0,上海城区
1637,121.227395,30.772547,1293.0,10.0,上海城区
1638,121.226206,30.772972,1294.0,10.0,上海城区
1639,121.226241,30.774359,1295.0,10.0,上海城区
1640,121.226207,30.775091,1296.0,10.0,上海城区
1641,121.225591,30.776594,1297.0,10.0,上海城区
1642,121.224629,30.776982,1298.0,10.0,上海城区
1643,121.223397,30.77598,1299.0,10.0,上海城区
1644,121.222123,30.777119,1300.0,10.0,上海城区
1645,121.221282,30.779094,1301.0,10.0,上海城区
1646,121.220302,30.780459,1302.0,10.0,上海城区
1647,121.219609,30.782144,1303.0,10.0,上海城区
1648,121.218681,30.783624,1304.0,10.0,上海城区
1649,121.217988,30.78496,1305.0,10.0,上海城区
1650,121.216913,30.78563,1306.0,10.0,上海城区
1651,121.213723,30.785924,1307.0,10.0,上海城区
1652,121.20958,30.785873,1308.0,10.0,上海城区
1653,121.205533,30.785907,1309.0,10.0,上海城区
1654,121.203626,30.784909,1310.0,10.0,上海城区
1655,121.201053,30.783989,1311.0,10.0,上海城区
1656,121.200091,30.783297,1312.0,10.0,上海城区
1657,121.200091,30.782564,1313.0,10.0,上海城区
1658,121.200169,30.781793,1314.0,10.0,上海城区
1659,121.199172,30.780754,1315.0,10.0,上海城区
1660,121.199207,30.779176,1316.0,10.0,上海城区
1661,121.200125,30.776245,1317.0,10.0,上海城区
1662,121.200324,30.773624,1318.0,10.0,上海城区
1663,121.198279,30.773897,1319.0,10.0,上海城区
1664,121.196953,30.773354,1320.0,10.0,上海城区
1665,121.195853,30.774431,1321.0,10.0,上海城区
1666,121.193687,30.776495,1322.0,10.0,上海城区
1667,121.192873,30.777686,1323.0,10.0,上海城区
1668,121.191833,30.778848,1324.0,10.0,上海城区
1669,121.191166,30.780127,1325.0,10.0,上海城区
1670,121.190967,30.781086,1326.0,10.0,上海城区
1671,121.190621,30.780767,1327.0,10.0,上海城区
1672,121.190127,30.780216,1328.0,10.0,上海城区
1673,121.189919,30.779548,1329.0,10.0,上海城区
1674,121.18952,30.778969,1330.0,10.0,上海城区
1675,121.189078,30.778942,1331.0,10.0,上海城区
1676,121.187805,30.779552,1332.0,10.0,上海城区
1677,121.187112,30.779494,1333.0,10.0,上海城区
1678,121.186358,30.779033,1334.0,10.0,上海城区
1679,121.186159,30.778626,1335.0,10.0,上海城区
1680,121.186133,30.777466,1336.0,10.0,上海城区
1681,121.185786,30.776655,1337.0,10.0,上海城区
1682,121.184859,30.775842,1338.0,10.0,上海城区
1683,121.183438,30.775033,1339.0,10.0,上海城区
1684,121.183005,30.775179,1340.0,10.0,上海城区
1685,121.182364,30.775007,1341.0,10.0,上海城区
1686,121.181065,30.774399,1342.0,10.0,上海城区
1687,121.179964,30.774373,1343.0,10.0,上海城区
1688,121.178743,30.773593,1344.0,10.0,上海城区
1689,121.177002,30.772882,1345.0,10.0,上海城区
1690,121.174671,30.772014,1346.0,10.0,上海城区
1691,121.174472,30.772848,1347.0,10.0,上海城区
1692,121.173563,30.773642,1348.0,10.0,上海城区
1693,121.172263,30.774201,1349.0,10.0,上海城区
1694,121.170989,30.774678,1350.0,10.0,上海城区
1695,121.170834,30.775234,1351.0,10.0,上海城区
1696,121.171076,30.775788,1352.0,10.0,上海城区
1697,121.17099,30.776105,1353.0,10.0,上海城区
1698,121.170912,30.776622,1354.0,10.0,上海城区
1699,121.170791,30.777089,1355.0,10.0,上海城区
1700,121.169803,30.776945,1356.0,10.0,上海城区
1701,121.169396,30.776191,1357.0,10.0,上海城区
1702,121.168963,30.775959,1358.0,10.0,上海城区
1703,121.168096,30.775787,1359.0,10.0,上海城区
1704,121.166562,30.775588,1360.0,10.0,上海城区
1705,121.165514,30.775212,1361.0,10.0,上海城区
1706,121.163435,30.775274,1362.0,10.0,上海城区
1707,121.162707,30.774665,1363.0,10.0,上海城区
1708,121.16152,30.773536,1364.0,10.0,上海城区
1709,121.160741,30.773219,1365.0,10.0,上海城区
1710,121.16068,30.776584,1366.0,10.0,上海城区
1711,121.160247,30.776789,1367.0,10.0,上海城区
1712,121.159147,30.776878,1368.0,10.0,上海城区
1713,121.158454,30.777227,1369.0,10.0,上海城区
1714,121.157527,30.777634,1370.0,10.0,上海城区
1715,121.156712,30.777375,1371.0,10.0,上海城区
1716,121.15582,30.777203,1372.0,10.0,上海城区
1717,121.154485,30.777813,1373.0,10.0,上海城区
1718,121.152692,30.778978,1374.0,10.0,上海城区
1719,121.151071,30.779011,1375.0,10.0,上海城区
1720,121.148836,30.779158,1376.0,10.0,上海城区
1721,121.14783,30.779479,1377.0,10.0,上海城区
1722,121.145742,30.779395,1378.0,10.0,上海城区
1723,121.144121,30.779484,1379.0,10.0,上海城区
1724,121.143705,30.779064,1380.0,10.0,上海城区
1725,121.143419,30.778196,1381.0,10.0,上海城区
1726,121.142708,30.778019,1382.0,10.0,上海城区
1727,121.141486,30.777775,1383.0,10.0,上海城区
1728,121.141018,30.777417,1384.0,10.0,上海城区
1729,121.140619,30.776927,1385.0,10.0,上海城区
1730,121.139527,30.777287,1386.0,10.0,上海城区
1731,121.138704,30.777599,1387.0,10.0,上海城区
1732,121.138704,30.778426,1388.0,10.0,上海城区
1733,121.137473,30.778271,1389.0,10.0,上海城区
1734,121.136762,30.777825,1390.0,10.0,上海城区
1735,121.136025,30.777335,1391.0,10.0,上海城区
1736,121.135097,30.77718,1392.0,10.0,上海城区
1737,121.13182,30.777318,1393.0,10.0,上海城区
1738,121.130927,30.777586,1394.0,10.0,上海城区
1739,121.12973,30.7781,1395.0,10.0,上海城区
1740,121.128924,30.77837,1396.0,10.0,上海城区
1741,121.128119,30.778513,1397.0,10.0,上海城区
1742,121.127523,30.778677,1398.0,10.0,上海城区
1743,121.126298,30.778752,1399.0,10.0,上海城区
1744,121.123426,30.778949,1400.0,10.0,上海城区
1745,121.122997,30.779016,1401.0,10.0,上海城区
1746,121.12279,30.779177,1402.0,10.0,上海城区
1747,121.122609,30.779834,1403.0,10.0,上海城区
1748,121.122321,30.780358,1404.0,10.0,上海城区
1749,121.121812,30.781052,1405.0,10.0,上海城区
1750,121.121026,30.78209,1406.0,10.0,上海城区
1751,121.120359,30.782984,1407.0,10.0,上海城区
1752,121.119895,30.783509,1408.0,10.0,上海城区
1753,121.119431,30.783843,1409.0,10.0,上海城区
1754,121.118098,30.784559,1410.0,10.0,上海城区
1755,121.117764,30.784822,1411.0,10.0,上海城区
1756,121.117371,30.785287,1412.0,10.0,上海城区
1757,121.117264,30.785477,1413.0,10.0,上海城区
1758,121.117216,30.786074,1414.0,10.0,上海城区
1759,121.117467,30.786658,1415.0,10.0,上海城区
1760,121.117812,30.787158,1416.0,10.0,上海城区
1761,121.118038,30.787432,1417.0,10.0,上海城区
1762,121.118336,30.787694,1418.0,10.0,上海城区
1763,121.118872,30.788087,1419.0,10.0,上海城区
1764,121.119514,30.788384,1420.0,10.0,上海城区
1765,121.120038,30.788551,1421.0,10.0,上海城区
1766,121.120431,30.788563,1422.0,10.0,上海城区
1767,121.121157,30.788526,1423.0,10.0,上海城区
1768,121.123086,30.788131,1424.0,10.0,上海城区
1769,121.124455,30.788094,1425.0,10.0,上海城区
1770,121.125252,30.788177,1426.0,10.0,上海城区
1771,121.125835,30.788367,1427.0,10.0,上海城区
1772,121.126288,30.788581,1428.0,10.0,上海城区
1773,121.126573,30.788998,1429.0,10.0,上海城区
1774,121.126668,30.789499,1430.0,10.0,上海城区
1775,121.126621,30.790226,1431.0,10.0,上海城区
1776,121.126526,30.790679,1432.0,10.0,上海城区
1777,121.126128,30.792098,1433.0,10.0,上海城区
1778,121.126056,30.792598,1434.0,10.0,上海城区
1779,121.126044,30.793039,1435.0,10.0,上海城区
1780,121.126116,30.793421,1436.0,10.0,上海城区
1781,121.12639,30.794255,1437.0,10.0,上海城区
1782,121.126569,30.794828,1438.0,10.0,上海城区
1783,121.126602,30.795002,1439.0,10.0,上海城区
1784,121.126622,30.79521,1440.0,10.0,上海城区
1785,121.126656,30.795774,1441.0,10.0,上海城区
1786,121.126656,30.796196,1442.0,10.0,上海城区
1787,121.126603,30.79753,1443.0,10.0,上海城区
1788,121.126609,30.797973,1444.0,10.0,上海城区
1789,121.126649,30.798402,1445.0,10.0,上海城区
1790,121.127078,30.800165,1446.0,10.0,上海城区
1791,121.127118,30.800486,1447.0,10.0,上海城区
1792,121.127152,30.800802,1448.0,10.0,上海城区
1793,121.127118,30.801854,1449.0,10.0,上海城区
1794,121.127139,30.802699,1450.0,10.0,上海城区
1795,121.127246,30.803551,1451.0,10.0,上海城区
1796,121.127406,30.804308,1452.0,10.0,上海城区
1797,121.127587,30.805514,1453.0,10.0,上海城区
