,0,1,2,3
1074,120.994304,31.647716,121.006804,31.635216
1075,120.994304,31.635216,121.006804,31.622716
1076,120.994304,31.622716,121.006804,31.610216
1077,120.994304,31.610216,121.006804,31.597716
1078,120.994304,31.597716,121.006804,31.585216
1079,120.994304,31.585216,121.006804,31.572716
1080,120.994304,31.572716,121.006804,31.560216
1081,120.994304,31.560216,121.006804,31.547716
1082,120.994304,31.547716,121.006804,31.535216
1083,120.994304,31.535216,121.006804,31.522716
1084,120.994304,31.522716,121.006804,31.510216
1085,120.994304,31.510216,121.006804,31.497716
1086,120.994304,31.497716,121.006804,31.485216
1087,120.994304,31.485216,121.006804,31.472716
1088,120.994304,31.472716,121.006804,31.460216
1089,120.994304,31.460216,121.006804,31.447716
1090,120.994304,31.447716,121.006804,31.435216
1091,120.994304,31.435216,121.006804,31.422716
1092,120.994304,31.422716,121.006804,31.410216
1093,120.994304,31.410216,121.006804,31.397716
1094,120.994304,31.397716,121.006804,31.385216
1095,120.994304,31.385216,121.006804,31.372716
1096,120.994304,31.372716,121.006804,31.360216
1097,120.994304,31.360216,121.006804,31.347716
1098,120.994304,31.347716,121.006804,31.335216
1099,120.994304,31.335216,121.006804,31.322716
1100,120.994304,31.322716,121.006804,31.310216
1101,120.994304,31.310216,121.006804,31.297716
1102,120.994304,31.297716,121.006804,31.285216
1103,120.994304,31.285216,121.006804,31.272716
1104,120.994304,31.272716,121.006804,31.260216
1105,120.994304,31.260216,121.006804,31.247716
1106,120.994304,31.247716,121.006804,31.235216
1107,120.994304,31.235216,121.006804,31.222716
1108,120.994304,31.222716,121.006804,31.210216
1109,120.994304,31.210216,121.006804,31.197716
1110,120.994304,31.197716,121.006804,31.185216
1111,120.994304,31.185216,121.006804,31.172716
1112,120.994304,31.172716,121.006804,31.160216
1113,120.994304,31.160216,121.006804,31.147716
1114,120.994304,31.147716,121.006804,31.135216
1115,120.994304,31.135216,121.006804,31.122716
1116,120.994304,31.122716,121.006804,31.110216
1117,120.994304,31.110216,121.006804,31.097716
1118,120.994304,31.097716,121.006804,31.085216
1119,120.994304,31.085216,121.006804,31.072716
1120,120.994304,31.072716,121.006804,31.060216
1121,120.994304,31.060216,121.006804,31.047716
1122,120.994304,31.047716,121.006804,31.035216
1123,120.994304,31.035216,121.006804,31.022716
1124,120.994304,31.022716,121.006804,31.010216
1125,120.994304,31.010216,121.006804,30.997716
1126,120.994304,30.997716,121.006804,30.985216
1127,120.994304,30.985216,121.006804,30.972716
1128,120.994304,30.972716,121.006804,30.960216
1129,120.994304,30.960216,121.006804,30.947716
1130,120.994304,30.947716,121.006804,30.935216
1131,120.994304,30.935216,121.006804,30.922716
1132,120.994304,30.922716,121.006804,30.910216
1133,120.994304,30.910216,121.006804,30.897716
1134,120.994304,30.897716,121.006804,30.885216
1135,120.994304,30.885216,121.006804,30.872716
1136,120.994304,30.872716,121.006804,30.860216
1137,120.994304,30.860216,121.006804,30.847716
1138,120.994304,30.847716,121.006804,30.835216
1139,120.994304,30.835216,121.006804,30.822716
1140,120.994304,30.822716,121.006804,30.810216
1141,120.994304,30.810216,121.006804,30.797716
1142,120.994304,30.797716,121.006804,30.785216
1143,120.994304,30.785216,121.006804,30.772716
1144,120.994304,30.772716,121.006804,30.760216
1145,120.994304,30.760216,121.006804,30.747716
1146,120.994304,30.747716,121.006804,30.735216
1147,120.994304,30.735216,121.006804,30.722716
1148,120.994304,30.722716,121.006804,30.710216
1149,120.994304,30.710216,121.006804,30.697716
1150,120.994304,30.697716,121.006804,30.685216
1151,120.994304,30.685216,121.006804,30.675593
1152,121.006804,31.872716,121.019304,31.860216
1153,121.006804,31.860216,121.019304,31.847716
1154,121.006804,31.847716,121.019304,31.835216
1155,121.006804,31.835216,121.019304,31.822716
1156,121.006804,31.822716,121.019304,31.810216
1157,121.006804,31.810216,121.019304,31.797716
1158,121.006804,31.797716,121.019304,31.785216
1159,121.006804,31.785216,121.019304,31.772716
1160,121.006804,31.772716,121.019304,31.760216
1161,121.006804,31.760216,121.019304,31.747716
1162,121.006804,31.747716,121.019304,31.735216
1163,121.006804,31.735216,121.019304,31.722716
1164,121.006804,31.722716,121.019304,31.710216
1165,121.006804,31.710216,121.019304,31.697716
1166,121.006804,31.697716,121.019304,31.685216
1167,121.006804,31.685216,121.019304,31.672716
1168,121.006804,31.672716,121.019304,31.660216
1169,121.006804,31.660216,121.019304,31.647716
1170,121.006804,31.647716,121.019304,31.635216
1171,121.006804,31.635216,121.019304,31.622716
1172,121.006804,31.622716,121.019304,31.610216
1173,121.006804,31.610216,121.019304,31.597716
1174,121.006804,31.597716,121.019304,31.585216
1175,121.006804,31.585216,121.019304,31.572716
1176,121.006804,31.572716,121.019304,31.560216
1177,121.006804,31.560216,121.019304,31.547716
1178,121.006804,31.547716,121.019304,31.535216
1179,121.006804,31.535216,121.019304,31.522716
1180,121.006804,31.522716,121.019304,31.510216
1181,121.006804,31.510216,121.019304,31.497716
1182,121.006804,31.497716,121.019304,31.485216
1183,121.006804,31.485216,121.019304,31.472716
1184,121.006804,31.472716,121.019304,31.460216
1185,121.006804,31.460216,121.019304,31.447716
1186,121.006804,31.447716,121.019304,31.435216
1187,121.006804,31.435216,121.019304,31.422716
1188,121.006804,31.422716,121.019304,31.410216
1189,121.006804,31.410216,121.019304,31.397716
1190,121.006804,31.397716,121.019304,31.385216
1191,121.006804,31.385216,121.019304,31.372716
1192,121.006804,31.372716,121.019304,31.360216
1193,121.006804,31.360216,121.019304,31.347716
1194,121.006804,31.347716,121.019304,31.335216
1195,121.006804,31.335216,121.019304,31.322716
1196,121.006804,31.322716,121.019304,31.310216
1197,121.006804,31.310216,121.019304,31.297716
1198,121.006804,31.297716,121.019304,31.285216
1199,121.006804,31.285216,121.019304,31.272716
1200,121.006804,31.272716,121.019304,31.260216
1201,121.006804,31.260216,121.019304,31.247716
1202,121.006804,31.247716,121.019304,31.235216
1203,121.006804,31.235216,121.019304,31.222716
1204,121.006804,31.222716,121.019304,31.210216
1205,121.006804,31.210216,121.019304,31.197716
1206,121.006804,31.197716,121.019304,31.185216
1207,121.006804,31.185216,121.019304,31.172716
1208,121.006804,31.172716,121.019304,31.160216
1209,121.006804,31.160216,121.019304,31.147716
1210,121.006804,31.147716,121.019304,31.135216
1211,121.006804,31.135216,121.019304,31.122716
1212,121.006804,31.122716,121.019304,31.110216
1213,121.006804,31.110216,121.019304,31.097716
1214,121.006804,31.097716,121.019304,31.085216
1215,121.006804,31.085216,121.019304,31.072716
1216,121.006804,31.072716,121.019304,31.060216
1217,121.006804,31.060216,121.019304,31.047716
1218,121.006804,31.047716,121.019304,31.035216
1219,121.006804,31.035216,121.019304,31.022716
1220,121.006804,31.022716,121.019304,31.010216
1221,121.006804,31.010216,121.019304,30.997716
1222,121.006804,30.997716,121.019304,30.985216
1223,121.006804,30.985216,121.019304,30.972716
1224,121.006804,30.972716,121.019304,30.960216
1225,121.006804,30.960216,121.019304,30.947716
1226,121.006804,30.947716,121.019304,30.935216
1227,121.006804,30.935216,121.019304,30.922716
1228,121.006804,30.922716,121.019304,30.910216
1229,121.006804,30.910216,121.019304,30.897716
1230,121.006804,30.897716,121.019304,30.885216
1231,121.006804,30.885216,121.019304,30.872716
1232,121.006804,30.872716,121.019304,30.860216
1233,121.006804,30.860216,121.019304,30.847716
1234,121.006804,30.847716,121.019304,30.835216
1235,121.006804,30.835216,121.019304,30.822716
1236,121.006804,30.822716,121.019304,30.810216
1237,121.006804,30.810216,121.019304,30.797716
1238,121.006804,30.797716,121.019304,30.785216
1239,121.006804,30.785216,121.019304,30.772716
1240,121.006804,30.772716,121.019304,30.760216
1241,121.006804,30.760216,121.019304,30.747716
1242,121.006804,30.747716,121.019304,30.735216
1243,121.006804,30.735216,121.019304,30.722716
1244,121.006804,30.722716,121.019304,30.710216
1245,121.006804,30.710216,121.019304,30.697716
1246,121.006804,30.697716,121.019304,30.685216
1247,121.006804,30.685216,121.019304,30.675593
1248,121.019304,31.872716,121.031804,31.860216
1249,121.019304,31.860216,121.031804,31.847716
1250,121.019304,31.847716,121.031804,31.835216
1251,121.019304,31.835216,121.031804,31.822716
1252,121.019304,31.822716,121.031804,31.810216
1253,121.019304,31.810216,121.031804,31.797716
1254,121.019304,31.797716,121.031804,31.785216
1255,121.019304,31.785216,121.031804,31.772716
1256,121.019304,31.772716,121.031804,31.760216
1257,121.019304,31.760216,121.031804,31.747716
1258,121.019304,31.747716,121.031804,31.735216
1259,121.019304,31.735216,121.031804,31.722716
1260,121.019304,31.722716,121.031804,31.710216
1261,121.019304,31.710216,121.031804,31.697716
1262,121.019304,31.697716,121.031804,31.685216
1263,121.019304,31.685216,121.031804,31.672716
1264,121.019304,31.672716,121.031804,31.660216
1265,121.019304,31.660216,121.031804,31.647716
1266,121.019304,31.647716,121.031804,31.635216
1267,121.019304,31.635216,121.031804,31.622716
1268,121.019304,31.622716,121.031804,31.610216
1269,121.019304,31.610216,121.031804,31.597716
1270,121.019304,31.597716,121.031804,31.585216
1271,121.019304,31.585216,121.031804,31.572716
1272,121.019304,31.572716,121.031804,31.560216
1273,121.019304,31.560216,121.031804,31.547716
1274,121.019304,31.547716,121.031804,31.535216
1275,121.019304,31.535216,121.031804,31.522716
1276,121.019304,31.522716,121.031804,31.510216
1277,121.019304,31.510216,121.031804,31.497716
1278,121.019304,31.497716,121.031804,31.485216
1279,121.019304,31.485216,121.031804,31.472716
1280,121.019304,31.472716,121.031804,31.460216
1281,121.019304,31.460216,121.031804,31.447716
1282,121.019304,31.447716,121.031804,31.435216
1283,121.019304,31.435216,121.031804,31.422716
1284,121.019304,31.422716,121.031804,31.410216
1285,121.019304,31.410216,121.031804,31.397716
1286,121.019304,31.397716,121.031804,31.385216
1287,121.019304,31.385216,121.031804,31.372716
1288,121.019304,31.372716,121.031804,31.360216
1289,121.019304,31.360216,121.031804,31.347716
1290,121.019304,31.347716,121.031804,31.335216
1291,121.019304,31.335216,121.031804,31.322716
1292,121.019304,31.322716,121.031804,31.310216
1293,121.019304,31.310216,121.031804,31.297716
1294,121.019304,31.297716,121.031804,31.285216
1295,121.019304,31.285216,121.031804,31.272716
1296,121.019304,31.272716,121.031804,31.260216
1297,121.019304,31.260216,121.031804,31.247716
1298,121.019304,31.247716,121.031804,31.235216
1299,121.019304,31.235216,121.031804,31.222716
1300,121.019304,31.222716,121.031804,31.210216
1301,121.019304,31.210216,121.031804,31.197716
1302,121.019304,31.197716,121.031804,31.185216
1303,121.019304,31.185216,121.031804,31.172716
1304,121.019304,31.172716,121.031804,31.160216
1305,121.019304,31.160216,121.031804,31.147716
1306,121.019304,31.147716,121.031804,31.135216
1307,121.019304,31.135216,121.031804,31.122716
1308,121.019304,31.122716,121.031804,31.110216
1309,121.019304,31.110216,121.031804,31.097716
1310,121.019304,31.097716,121.031804,31.085216
1311,121.019304,31.085216,121.031804,31.072716
1312,121.019304,31.072716,121.031804,31.060216
1313,121.019304,31.060216,121.031804,31.047716
1314,121.019304,31.047716,121.031804,31.035216
1315,121.019304,31.035216,121.031804,31.022716
1316,121.019304,31.022716,121.031804,31.010216
1317,121.019304,31.010216,121.031804,30.997716
1318,121.019304,30.997716,121.031804,30.985216
1319,121.019304,30.985216,121.031804,30.972716
1320,121.019304,30.972716,121.031804,30.960216
1321,121.019304,30.960216,121.031804,30.947716
1322,121.019304,30.947716,121.031804,30.935216
1323,121.019304,30.935216,121.031804,30.922716
1324,121.019304,30.922716,121.031804,30.910216
1325,121.019304,30.910216,121.031804,30.897716
1326,121.019304,30.897716,121.031804,30.885216
1327,121.019304,30.885216,121.031804,30.872716
1328,121.019304,30.872716,121.031804,30.860216
1329,121.019304,30.860216,121.031804,30.847716
1330,121.019304,30.847716,121.031804,30.835216
1331,121.019304,30.835216,121.031804,30.822716
1332,121.019304,30.822716,121.031804,30.810216
1333,121.019304,30.810216,121.031804,30.797716
1334,121.019304,30.797716,121.031804,30.785216
1335,121.019304,30.785216,121.031804,30.772716
1336,121.019304,30.772716,121.031804,30.760216
1337,121.019304,30.760216,121.031804,30.747716
1338,121.019304,30.747716,121.031804,30.735216
1339,121.019304,30.735216,121.031804,30.722716
1340,121.019304,30.722716,121.031804,30.710216
1341,121.019304,30.710216,121.031804,30.697716
1342,121.019304,30.697716,121.031804,30.685216
1343,121.019304,30.685216,121.031804,30.675593
1344,121.031804,31.872716,121.044304,31.860216
1345,121.031804,31.860216,121.044304,31.847716
1346,121.031804,31.847716,121.044304,31.835216
1347,121.031804,31.835216,121.044304,31.822716
1348,121.031804,31.822716,121.044304,31.810216
1349,121.031804,31.810216,121.044304,31.797716
1350,121.031804,31.797716,121.044304,31.785216
1351,121.031804,31.785216,121.044304,31.772716
1352,121.031804,31.772716,121.044304,31.760216
1353,121.031804,31.760216,121.044304,31.747716
1354,121.031804,31.747716,121.044304,31.735216
1355,121.031804,31.735216,121.044304,31.722716
1356,121.031804,31.722716,121.044304,31.710216
1357,121.031804,31.710216,121.044304,31.697716
1358,121.031804,31.697716,121.044304,31.685216
1359,121.031804,31.685216,121.044304,31.672716
1360,121.031804,31.672716,121.044304,31.660216
1361,121.031804,31.660216,121.044304,31.647716
1362,121.031804,31.647716,121.044304,31.635216
1363,121.031804,31.635216,121.044304,31.622716
1364,121.031804,31.622716,121.044304,31.610216
1365,121.031804,31.610216,121.044304,31.597716
1366,121.031804,31.597716,121.044304,31.585216
1367,121.031804,31.585216,121.044304,31.572716
1368,121.031804,31.572716,121.044304,31.560216
1369,121.031804,31.560216,121.044304,31.547716
1370,121.031804,31.547716,121.044304,31.535216
1371,121.031804,31.535216,121.044304,31.522716
1372,121.031804,31.522716,121.044304,31.510216
1373,121.031804,31.510216,121.044304,31.497716
1374,121.031804,31.497716,121.044304,31.485216
1375,121.031804,31.485216,121.044304,31.472716
1376,121.031804,31.472716,121.044304,31.460216
1377,121.031804,31.460216,121.044304,31.447716
1378,121.031804,31.447716,121.044304,31.435216
1379,121.031804,31.435216,121.044304,31.422716
1380,121.031804,31.422716,121.044304,31.410216
1381,121.031804,31.410216,121.044304,31.397716
1382,121.031804,31.397716,121.044304,31.385216
1383,121.031804,31.385216,121.044304,31.372716
1384,121.031804,31.372716,121.044304,31.360216
1385,121.031804,31.360216,121.044304,31.347716
1386,121.031804,31.347716,121.044304,31.335216
1387,121.031804,31.335216,121.044304,31.322716
1388,121.031804,31.322716,121.044304,31.310216
1389,121.031804,31.310216,121.044304,31.297716
1390,121.031804,31.297716,121.044304,31.285216
1391,121.031804,31.285216,121.044304,31.272716
1392,121.031804,31.272716,121.044304,31.260216
1393,121.031804,31.260216,121.044304,31.247716
1394,121.031804,31.247716,121.044304,31.235216
1395,121.031804,31.235216,121.044304,31.222716
1396,121.031804,31.222716,121.044304,31.210216
1397,121.031804,31.210216,121.044304,31.197716
1398,121.031804,31.197716,121.044304,31.185216
1399,121.031804,31.185216,121.044304,31.172716
1400,121.031804,31.172716,121.044304,31.160216
1401,121.031804,31.160216,121.044304,31.147716
1402,121.031804,31.147716,121.044304,31.135216
1403,121.031804,31.135216,121.044304,31.122716
1404,121.031804,31.122716,121.044304,31.110216
1405,121.031804,31.110216,121.044304,31.097716
1406,121.031804,31.097716,121.044304,31.085216
1407,121.031804,31.085216,121.044304,31.072716
1408,121.031804,31.072716,121.044304,31.060216
1409,121.031804,31.060216,121.044304,31.047716
1410,121.031804,31.047716,121.044304,31.035216
1411,121.031804,31.035216,121.044304,31.022716
1412,121.031804,31.022716,121.044304,31.010216
1413,121.031804,31.010216,121.044304,30.997716
1414,121.031804,30.997716,121.044304,30.985216
1415,121.031804,30.985216,121.044304,30.972716
1416,121.031804,30.972716,121.044304,30.960216
1417,121.031804,30.960216,121.044304,30.947716
1418,121.031804,30.947716,121.044304,30.935216
1419,121.031804,30.935216,121.044304,30.922716
1420,121.031804,30.922716,121.044304,30.910216
1421,121.031804,30.910216,121.044304,30.897716
1422,121.031804,30.897716,121.044304,30.885216
1423,121.031804,30.885216,121.044304,30.872716
1424,121.031804,30.872716,121.044304,30.860216
1425,121.031804,30.860216,121.044304,30.847716
1426,121.031804,30.847716,121.044304,30.835216
1427,121.031804,30.835216,121.044304,30.822716
1428,121.031804,30.822716,121.044304,30.810216
1429,121.031804,30.810216,121.044304,30.797716
1430,121.031804,30.797716,121.044304,30.785216
1431,121.031804,30.785216,121.044304,30.772716
1432,121.031804,30.772716,121.044304,30.760216
1433,121.031804,30.760216,121.044304,30.747716
1434,121.031804,30.747716,121.044304,30.735216
1435,121.031804,30.735216,121.044304,30.722716
1436,121.031804,30.722716,121.044304,30.710216
1437,121.031804,30.710216,121.044304,30.697716
1438,121.031804,30.697716,121.044304,30.685216
1439,121.031804,30.685216,121.044304,30.675593
1440,121.044304,31.872716,121.056804,31.860216
1441,121.044304,31.860216,121.056804,31.847716
1442,121.044304,31.847716,121.056804,31.835216
1443,121.044304,31.835216,121.056804,31.822716
1444,121.044304,31.822716,121.056804,31.810216
1445,121.044304,31.810216,121.056804,31.797716
1446,121.044304,31.797716,121.056804,31.785216
1447,121.044304,31.785216,121.056804,31.772716
1448,121.044304,31.772716,121.056804,31.760216
1449,121.044304,31.760216,121.056804,31.747716
1450,121.044304,31.747716,121.056804,31.735216
1451,121.044304,31.735216,121.056804,31.722716
1452,121.044304,31.722716,121.056804,31.710216
1453,121.044304,31.710216,121.056804,31.697716
1454,121.044304,31.697716,121.056804,31.685216
1455,121.044304,31.685216,121.056804,31.672716
1456,121.044304,31.672716,121.056804,31.660216
1457,121.044304,31.660216,121.056804,31.647716
1458,121.044304,31.647716,121.056804,31.635216
1459,121.044304,31.635216,121.056804,31.622716
1460,121.044304,31.622716,121.056804,31.610216
1461,121.044304,31.610216,121.056804,31.597716
1462,121.044304,31.597716,121.056804,31.585216
1463,121.044304,31.585216,121.056804,31.572716
1464,121.044304,31.572716,121.056804,31.560216
1465,121.044304,31.560216,121.056804,31.547716
1466,121.044304,31.547716,121.056804,31.535216
1467,121.044304,31.535216,121.056804,31.522716
1468,121.044304,31.522716,121.056804,31.510216
1469,121.044304,31.510216,121.056804,31.497716
1470,121.044304,31.497716,121.056804,31.485216
1471,121.044304,31.485216,121.056804,31.472716
1472,121.044304,31.472716,121.056804,31.460216
1473,121.044304,31.460216,121.056804,31.447716
1474,121.044304,31.447716,121.056804,31.435216
1475,121.044304,31.435216,121.056804,31.422716
1476,121.044304,31.422716,121.056804,31.410216
1477,121.044304,31.410216,121.056804,31.397716
1478,121.044304,31.397716,121.056804,31.385216
1479,121.044304,31.385216,121.056804,31.372716
1480,121.044304,31.372716,121.056804,31.360216
1481,121.044304,31.360216,121.056804,31.347716
1482,121.044304,31.347716,121.056804,31.335216
1483,121.044304,31.335216,121.056804,31.322716
1484,121.044304,31.322716,121.056804,31.310216
1485,121.044304,31.310216,121.056804,31.297716
1486,121.044304,31.297716,121.056804,31.285216
1487,121.044304,31.285216,121.056804,31.272716
1488,121.044304,31.272716,121.056804,31.260216
1489,121.044304,31.260216,121.056804,31.247716
1490,121.044304,31.247716,121.056804,31.235216
1491,121.044304,31.235216,121.056804,31.222716
1492,121.044304,31.222716,121.056804,31.210216
1493,121.044304,31.210216,121.056804,31.197716
1494,121.044304,31.197716,121.056804,31.185216
1495,121.044304,31.185216,121.056804,31.172716
1496,121.044304,31.172716,121.056804,31.160216
1497,121.044304,31.160216,121.056804,31.147716
1498,121.044304,31.147716,121.056804,31.135216
1499,121.044304,31.135216,121.056804,31.122716
1500,121.044304,31.122716,121.056804,31.110216
1501,121.044304,31.110216,121.056804,31.097716
1502,121.044304,31.097716,121.056804,31.085216
1503,121.044304,31.085216,121.056804,31.072716
1504,121.044304,31.072716,121.056804,31.060216
1505,121.044304,31.060216,121.056804,31.047716
1506,121.044304,31.047716,121.056804,31.035216
1507,121.044304,31.035216,121.056804,31.022716
1508,121.044304,31.022716,121.056804,31.010216
1509,121.044304,31.010216,121.056804,30.997716
1510,121.044304,30.997716,121.056804,30.985216
1511,121.044304,30.985216,121.056804,30.972716
1512,121.044304,30.972716,121.056804,30.960216
1513,121.044304,30.960216,121.056804,30.947716
1514,121.044304,30.947716,121.056804,30.935216
1515,121.044304,30.935216,121.056804,30.922716
1516,121.044304,30.922716,121.056804,30.910216
1517,121.044304,30.910216,121.056804,30.897716
1518,121.044304,30.897716,121.056804,30.885216
1519,121.044304,30.885216,121.056804,30.872716
1520,121.044304,30.872716,121.056804,30.860216
1521,121.044304,30.860216,121.056804,30.847716
1522,121.044304,30.847716,121.056804,30.835216
1523,121.044304,30.835216,121.056804,30.822716
1524,121.044304,30.822716,121.056804,30.810216
1525,121.044304,30.810216,121.056804,30.797716
1526,121.044304,30.797716,121.056804,30.785216
1527,121.044304,30.785216,121.056804,30.772716
1528,121.044304,30.772716,121.056804,30.760216
1529,121.044304,30.760216,121.056804,30.747716
1530,121.044304,30.747716,121.056804,30.735216
1531,121.044304,30.735216,121.056804,30.722716
1532,121.044304,30.722716,121.056804,30.710216
1533,121.044304,30.710216,121.056804,30.697716
1534,121.044304,30.697716,121.056804,30.685216
1535,121.044304,30.685216,121.056804,30.675593
1536,121.056804,31.872716,121.069304,31.860216
1537,121.056804,31.860216,121.069304,31.847716
1538,121.056804,31.847716,121.069304,31.835216
1539,121.056804,31.835216,121.069304,31.822716
1540,121.056804,31.822716,121.069304,31.810216
1541,121.056804,31.810216,121.069304,31.797716
1542,121.056804,31.797716,121.069304,31.785216
1543,121.056804,31.785216,121.069304,31.772716
1544,121.056804,31.772716,121.069304,31.760216
1545,121.056804,31.760216,121.069304,31.747716
1546,121.056804,31.747716,121.069304,31.735216
1547,121.056804,31.735216,121.069304,31.722716
1548,121.056804,31.722716,121.069304,31.710216
1549,121.056804,31.710216,121.069304,31.697716
1550,121.056804,31.697716,121.069304,31.685216
1551,121.056804,31.685216,121.069304,31.672716
1552,121.056804,31.672716,121.069304,31.660216
1553,121.056804,31.660216,121.069304,31.647716
1554,121.056804,31.647716,121.069304,31.635216
1555,121.056804,31.635216,121.069304,31.622716
1556,121.056804,31.622716,121.069304,31.610216
1557,121.056804,31.610216,121.069304,31.597716
1558,121.056804,31.597716,121.069304,31.585216
1559,121.056804,31.585216,121.069304,31.572716
1560,121.056804,31.572716,121.069304,31.560216
1561,121.056804,31.560216,121.069304,31.547716
1562,121.056804,31.547716,121.069304,31.535216
1563,121.056804,31.535216,121.069304,31.522716
1564,121.056804,31.522716,121.069304,31.510216
1565,121.056804,31.510216,121.069304,31.497716
1566,121.056804,31.497716,121.069304,31.485216
1567,121.056804,31.485216,121.069304,31.472716
1568,121.056804,31.472716,121.069304,31.460216
1569,121.056804,31.460216,121.069304,31.447716
1570,121.056804,31.447716,121.069304,31.435216
1571,121.056804,31.435216,121.069304,31.422716
1572,121.056804,31.422716,121.069304,31.410216
1573,121.056804,31.410216,121.069304,31.397716
1574,121.056804,31.397716,121.069304,31.385216
1575,121.056804,31.385216,121.069304,31.372716
1576,121.056804,31.372716,121.069304,31.360216
1577,121.056804,31.360216,121.069304,31.347716
1578,121.056804,31.347716,121.069304,31.335216
1579,121.056804,31.335216,121.069304,31.322716
1580,121.056804,31.322716,121.069304,31.310216
1581,121.056804,31.310216,121.069304,31.297716
1582,121.056804,31.297716,121.069304,31.285216
1583,121.056804,31.285216,121.069304,31.272716
1584,121.056804,31.272716,121.069304,31.260216
1585,121.056804,31.260216,121.069304,31.247716
1586,121.056804,31.247716,121.069304,31.235216
1587,121.056804,31.235216,121.069304,31.222716
1588,121.056804,31.222716,121.069304,31.210216
1589,121.056804,31.210216,121.069304,31.197716
1590,121.056804,31.197716,121.069304,31.185216
1591,121.056804,31.185216,121.069304,31.172716
1592,121.056804,31.172716,121.069304,31.160216
1593,121.056804,31.160216,121.069304,31.147716
1594,121.056804,31.147716,121.069304,31.135216
1595,121.056804,31.135216,121.069304,31.122716
1596,121.056804,31.122716,121.069304,31.110216
1597,121.056804,31.110216,121.069304,31.097716
1598,121.056804,31.097716,121.069304,31.085216
1599,121.056804,31.085216,121.069304,31.072716
1600,121.056804,31.072716,121.069304,31.060216
1601,121.056804,31.060216,121.069304,31.047716
1602,121.056804,31.047716,121.069304,31.035216
1603,121.056804,31.035216,121.069304,31.022716
1604,121.056804,31.022716,121.069304,31.010216
1605,121.056804,31.010216,121.069304,30.997716
1606,121.056804,30.997716,121.069304,30.985216
1607,121.056804,30.985216,121.069304,30.972716
1608,121.056804,30.972716,121.069304,30.960216
1609,121.056804,30.960216,121.069304,30.947716
1610,121.056804,30.947716,121.069304,30.935216
1611,121.056804,30.935216,121.069304,30.922716
1612,121.056804,30.922716,121.069304,30.910216
1613,121.056804,30.910216,121.069304,30.897716
1614,121.056804,30.897716,121.069304,30.885216
1615,121.056804,30.885216,121.069304,30.872716
1616,121.056804,30.872716,121.069304,30.860216
1617,121.056804,30.860216,121.069304,30.847716
1618,121.056804,30.847716,121.069304,30.835216
1619,121.056804,30.835216,121.069304,30.822716
1620,121.056804,30.822716,121.069304,30.810216
1621,121.056804,30.810216,121.069304,30.797716
1622,121.056804,30.797716,121.069304,30.785216
1623,121.056804,30.785216,121.069304,30.772716
1624,121.056804,30.772716,121.069304,30.760216
1625,121.056804,30.760216,121.069304,30.747716
1626,121.056804,30.747716,121.069304,30.735216
1627,121.056804,30.735216,121.069304,30.722716
1628,121.056804,30.722716,121.069304,30.710216
1629,121.056804,30.710216,121.069304,30.697716
1630,121.056804,30.697716,121.069304,30.685216
1631,121.056804,30.685216,121.069304,30.675593
1632,121.069304,31.872716,121.081804,31.860216
1633,121.069304,31.860216,121.081804,31.847716
1634,121.069304,31.847716,121.081804,31.835216
1635,121.069304,31.835216,121.081804,31.822716
1636,121.069304,31.822716,121.081804,31.810216
1637,121.069304,31.810216,121.081804,31.797716
1638,121.069304,31.797716,121.081804,31.785216
1639,121.069304,31.785216,121.081804,31.772716
1640,121.069304,31.772716,121.081804,31.760216
1641,121.069304,31.760216,121.081804,31.747716
1642,121.069304,31.747716,121.081804,31.735216
1643,121.069304,31.735216,121.081804,31.722716
1644,121.069304,31.722716,121.081804,31.710216
1645,121.069304,31.710216,121.081804,31.697716
1646,121.069304,31.697716,121.081804,31.685216
1647,121.069304,31.685216,121.081804,31.672716
1648,121.069304,31.672716,121.081804,31.660216
1649,121.069304,31.660216,121.081804,31.647716
1650,121.069304,31.647716,121.081804,31.635216
1651,121.069304,31.635216,121.081804,31.622716
1652,121.069304,31.622716,121.081804,31.610216
1653,121.069304,31.610216,121.081804,31.597716
1654,121.069304,31.597716,121.081804,31.585216
1655,121.069304,31.585216,121.081804,31.572716
1656,121.069304,31.572716,121.081804,31.560216
1657,121.069304,31.560216,121.081804,31.547716
1658,121.069304,31.547716,121.081804,31.535216
1659,121.069304,31.535216,121.081804,31.522716
1660,121.069304,31.522716,121.081804,31.510216
1661,121.069304,31.510216,121.081804,31.497716
1662,121.069304,31.497716,121.081804,31.485216
1663,121.069304,31.485216,121.081804,31.472716
1664,121.069304,31.472716,121.081804,31.460216
1665,121.069304,31.460216,121.081804,31.447716
1666,121.069304,31.447716,121.081804,31.435216
1667,121.069304,31.435216,121.081804,31.422716
1668,121.069304,31.422716,121.081804,31.410216
1669,121.069304,31.410216,121.081804,31.397716
1670,121.069304,31.397716,121.081804,31.385216
1671,121.069304,31.385216,121.081804,31.372716
1672,121.069304,31.372716,121.081804,31.360216
1673,121.069304,31.360216,121.081804,31.347716
1674,121.069304,31.347716,121.081804,31.335216
1675,121.069304,31.335216,121.081804,31.322716
1676,121.069304,31.322716,121.081804,31.310216
1677,121.069304,31.310216,121.081804,31.297716
1678,121.069304,31.297716,121.081804,31.285216
1679,121.069304,31.285216,121.081804,31.272716
1680,121.069304,31.272716,121.081804,31.260216
1681,121.069304,31.260216,121.081804,31.247716
